"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"3969","'15","'Text 240","'TOTAL ARMED FORCES: (all services form part of the Army): ACTIVE: 7,250. RESERVES: Army: some 1,000; ex-soldiers have a 5-year obligation.","'377","'39.79492188","04597229108460032/layout.csv"
"3970","'15","'Text 241","'ARMY: 7,000. 3 inf bn; I spt bn (incl 1 recce sqn). EQUIPMENT: RECCE: 20 Fox, 10 Ferret, 4 Eland. TOWED ARTY: 12 105mm It. MORTARS: 81mm: L16. RL: 89mm: M-20. RCL: 57mm: M-18. AD GUNS: 14.5mm: 50 ZPU-4. SAM: 12 Blowpipe.","'378","'58.78906250","04597229108460032/layout.csv"
"3971","'15","'Text 242","'MARINE: 100. BASE: Monkey Bay. (Lake Nyasa). PATROL CRAFT: 1 PCI, some boats.","'379","'86.71875000","04597229108460032/layout.csv"
"3972","'15","'Text 243","'AIR: 150; No cbt ac, 4 armed hel. TRANSPORT: 1 sqn with 4 Do-228, 2 C-47, 1 HS-125-800 (VIP), 1 King Air C90","'380","'82.91015625","04597229108460032/layout.csv"
"3973","'15","'Section header 63","'HELICOPTERS:","'381","'37.67089844","04597229108460032/layout.csv"
"3974","'15","'Text 244","'ATTACK: 4 AS-350. TRANSPORT: 3 SA-330, 1 SA-365.","'382","'89.89257813","04597229108460032/layout.csv"
"3975","'15","'Text 245","'FORCES ABROAD:","'383","'51.17187500","04597229108460032/layout.csv"
"3976","'15","'Text 246","'MOZAMBIQUE: 800; elm of 1 inf bn.","'384","'91.25976563","04597229108460032/layout.csv"
"3977","'15","'Section header 64","'PARAMILITARY: 500.","'385","'33.15429688","04597229108460032/layout.csv"
"3978","'15","'Text 247","'POLICE: 3 BN-2T Defender (border patrol), 1 Skyvan 3M ac; 1 AS-350 hel.","'386","'62.59765625","04597229108460032/layout.csv"
"3979","'15","'Text 248","'MALI","'387","'35.62011719","04597229108460032/layout.csv"
"3980","'15","'Table 40",NA,"'388","'32.98339844","04597229108460032/layout.csv"
"3981","'15","'Text 249","'fr = francs CFA (Communauté financière africaine)","'389","'27.39257813","04597229108460032/layout.csv"
"3982","'15","'Table 41",NA,"'390","'53.32031250","04597229108460032/layout.csv"
"3983","'15","'Text 250","'TOTAL ARMED FORCES: (all services form part of the Army): ACTIVE: 7,300.","'391","'35.93750000","04597229108460032/layout.csv"
"3984","'15","'Text 251","'Terms of service: conscription (incl for civil purposes), 2 years (selective).","'392","'48.24218750","04597229108460032/layout.csv"
"3985","'15","'Section header 65","'ARMY: 6,900.","'393","'40.64941406","04597229108460032/layout.csv"
"3986","'15","'Text 252","'2 tk, 4 inf, 1 AB, 2 arty, 1 engr, 1 SF bn, 2 AD, 1 SAM bty. MBT: 21 T-34. LIGHT TANKS: 18 Type 62. RECCE: 20 BRDM-2. APC: 30 BTR-40, 10 BTR-152, 10 BTR-60. TOWED ARTY: 85mm: 6 D-44; 100mm: 6 M-1944; 122mm: 8 D-30. MRL: 122mm: 2 BM-21. MORTARS: 82mm; 120mm: 30 M-43. AD GUNS: 37mm: 6 M-1939; 57mm: 6 S-60. SAM: 12 SA-3.","'394","'75.29296875","04597229108460032/layout.csv"
"3987","'15","'Section header 66","'EQUIPMENT:+","'395","'26.24511719","04597229108460032/layout.csv"
"3988","'15","'Text 253","'NAVY: About 50. BASES: Bamako, Mopti, Segou, Timbuktu. RIVER PATROL CRAFT: 3(.","'396","'53.51562500","04597229108460032/layout.csv"
"3989","'16","'Page number 15","'138","'397","'95.89843750","04597229108460032/layout.csv"
"3990","'16","'Header 4","'SUB-SAHARAN AFRICA","'398","'61.32812500","04597229108460032/layout.csv"
"3991","'16","'Text 254","'AIR FORCE: 400; 16 cbt ac, no armed hel.t FGA: 5 MiG-17F. FIGHTER: 11 MiG-21. TRANSPORT: 2 An-2, 2 An-24, 2 An-26. TRAINING: 6 L-29, 1 MiG-15UTI, 4 Yak-11, 2 Yak-18. HELICOPTERS: 2 Mi-4, 1 Mi-8,","'399","'93.31054688","04597229108460032/layout.csv"
"3992","'16","'Text 255","'PARAMILITARY: GENDARMERIE: 1,800; 8 coy. REPUBLICAN GUARD: 2,000. MILITIA: 3,000. NATIONAL POLICE: 1,000.","'400","'85.40039063","04597229108460032/layout.csv"
"3993","'16","'Section header 67","'MOZAMBIQUE","'401","'50.48828125","04597229108460032/layout.csv"
"3994","'16","'Table 42",NA,"'402","'43.40820313","04597229108460032/layout.csv"
"3995","'16","'Section header 68","'TOTAL ARMED FORCES:","'403","'53.90625000","04597229108460032/layout.csv"
"3996","'16","'Text 256","'ACTIVE: 58,000 (incl Border Guard).","'404","'46.19140625","04597229108460032/layout.csv"
"3997","'16","'Text 257","'Terms of service: conscription (selective, blacks only), 2 years (incl women), extended during emergency.","'405","'75.97656250","04597229108460032/layout.csv"
"3998","'16","'Text 258","'ARMY: 45,000 (perhaps 85% conscripts; all units well under strength.)","'406","'65.82031250","04597229108460032/layout.csv"
"3999","'16","'List 6",NA,"'407","'27.46582031","04597229108460032/layout.csv"
"4000","'16","'Text 259 - Part of List 6","'10 Provincial Commands.","'408","'64.16015625","04597229108460032/layout.csv"
"4001","'16","'Text 260 - Part of List 6","'1 tk bde.","'409","'57.27539063","04597229108460032/layout.csv"
"4002","'16","'Text 261 - Part of List 6","'7 inf bde.","'410","'68.26171875","04597229108460032/layout.csv"
"4003","'16","'Text 262 - Part of List 6","'1 It inf bde (forming).","'411","'65.38085938","04597229108460032/layout.csv"
"4004","'16","'Text 263","'Many indep cbt and cbt spt bn and sy units.","'412","'67.67578125","04597229108460032/layout.csv"
"4005","'16","'Text 264","'6 AA arty bn.","'413","'45.99609375","04597229108460032/layout.csv"
"4006","'16","'Text 265","'EQUIPMENT:+","'414","'36.20605469","04597229108460032/layout.csv"
"4007","'16","'Text 266","'MBT: some 80 T-54/-55.","'415","'50.09765625","04597229108460032/layout.csv"
"4008","'16","'Text 267","'RECCE: 30 BRDM-1/-2.","'416","'48.82812500","04597229108460032/layout.csv"
"4009","'16","'Text 268","'AIFV: 40 BMP-1.","'417","'47.85156250","04597229108460032/layout.csv"
"4010","'16","'Text 269","'APC: 100+ BTR-60, 100 BTR-152.","'418","'49.41406250","04597229108460032/layout.csv"
"4011","'16","'Text 270","'TOWED ARTY: 200: 76mm: M-1942; 85mm: D-44;","'419","'39.59960938","04597229108460032/layout.csv"
"4012","'16","'Text 271","'100mm: 24 M-1944; 105mm: M-101; 122mm: M-1938, D-30; 130mm: 24 M-46; 152mm: 20 D-1.","'420","'41.40625000","04597229108460032/layout.csv"
"4013","'16","'Text 272","'MRL: 122mm: 30 BM-21. MORTARS: 82mm: M-43; 120mm: M-43. RCL: 75mm; 82mm: B-10; 107mm: B-11. AD GUNS: 400: 20mm: M-55; 23mm: ZU-23-2; 37mm: M-1939; 57mm: S-60 towed, ZSU-57-2 SP. SAM: SA-7.","'421","'76.90429688","04597229108460032/layout.csv"
"4014","'16","'Text 273","'NAVY+ 1,000.","'422","'27.85644531","04597229108460032/layout.csv"
"4015","'16","'Text 274","'BASES: Maputo (HQ), Beira, Nacala, Pemba, Inhambane, Quelimane (ocean); Metangula (Lake Nyasa) where 2 PCI(t are based.","'423","'47.07031250","04597229108460032/layout.csv"
"4016","'16","'Section header 69","'PATROL AND COASTAL COMBATANTS: 12:","'424","'28.58886719","04597229108460032/layout.csv"
"4017","'16","'Text 275","'INSHORE: 12t: 2 Sov SO-1, 3 Zhuk PFI(. 7 PCI<. MINE WARFARE: 2 Sov Yevgenya MSI. AMPHIBIOUS: craft only; 2 LCUt.","'425","'45.50781250","04597229108460032/layout.csv"
"4018","'16","'Text 276","'AIR FORCE: 7,000 (incl AD units); 43 cbt ac, 6 armed hel.t FGA: 5 sqn with 43 MiG-21. TRANSPORT: 1 sqn with 5 An-26, 2 C-212, 2 Cessna 152, 1 -172. HELICOPTERS: ATTACK: 6 Mi-24, TRANSPORT: 5 Mi-8. TRAINING: 4 Cessna 182, 4 PA-32. AD SAM: SA-2, 10 SA-3.","'426","'66.11328125","04597229108460032/layout.csv"
"4019","'16","'Section header 70","'PARAMILITARY:","'427","'34.32617188","04597229108460032/layout.csv"
"4020","'16","'Text 277","'BORDER GUARD: 5,000; 1 bde. PROVINCIAL MILITIA: 9 bn; 1 bn (less Nyasa) per province.","'428","'84.81445313","04597229108460032/layout.csv"
"4021","'16","'Section header 71","'OPPOSITION:","'429","'41.11328125","04597229108460032/layout.csv"
"4022","'16","'Text 278","'MOZAMBIQUE NATIONAL RESISTANCE: (MNR or RENAMO): 20,000 reported, 10,000 trained. 8 bn (active).","'430","'87.25585938","04597229108460032/layout.csv"
"4023","'16","'Text 279","'EQUIPMENT: RCL: 82mm B-10, RPG-7. MORTARS: 60mm, 82mm, 120mm M-1943. AD GUNS: 12.7mm and 14.5mm.","'431","'77.19726563","04597229108460032/layout.csv"
"4024","'16","'Section header 72","'FOREIGN FORCES:","'432","'45.99609375","04597229108460032/layout.csv"
"4025","'16","'Text 280","'ZIMBABWE: Some 3,000-8,000 (varies). MALAWI: 800 (varies). MILITARY ADVISERS: USSR 75, North Korea 40.","'433","'84.66796875","04597229108460032/layout.csv"
"4026","'16","'Section header 73","'NAMIBIA","'434","'44.06738281","04597229108460032/layout.csv"
"4027","'16","'Table 43",NA,"'435","'79.73632813","04597229108460032/layout.csv"
"4028","'17","'Title 15","'SUB-SAHARAN AFRICA","'436","'63.08593750","04597229108460032/layout.csv"
"4029","'17","'Page number 16","'139","'437","'85.64453125","04597229108460032/layout.csv"
"4030","'17","'Table 44",NA,"'438","'39.50195313","04597229108460032/layout.csv"
"4031","'17","'Text 281","'The former League of Nations mandate territory of South West Africa became the independent state of Namibia on 20 March 1990. The UK has assumed responsibility for training and advising on the org of a National Defence Force composed of former members of both the South West African Territorial Force (SWATF) and the People's Liberation Army of Namibia (PLAN) - the military wing of the South West Africa People's Organization (SWAPO). Initial strength is to be about 10,000 of whom some 5,700 have received trg and are formed into 1 Presidential Guard, 4 mot inf, 1 log bn. Eqpt inherited from SWATF and PLAN incl some Casspir APC, BM-21 MRL, 81mm mor.","'439","'94.67773438","04597229108460032/layout.csv"
"4032","'17","'Text 282","'NAVY: 100. PATROL: Boats only.","'440","'43.21289063","04597229108460032/layout.csv"
"4033","'17","'Text 283","'NIGER","'441","'37.47558594","04597229108460032/layout.csv"
"4034","'17","'Table 45",NA,"'442","'61.76757813","04597229108460032/layout.csv"
"4035","'17","'Text 284","'fr = francs CFA (Communauté financière africaine)","'443","'42.06542969","04597229108460032/layout.csv"
"4036","'17","'Table 46",NA,"'444","'69.67773438","04597229108460032/layout.csv"
"4037","'17","'Text 285","'TOTAL ARMED FORCES: ACTIVE: 3,300.","'445","'53.51562500","04597229108460032/layout.csv"
"4038","'17","'Text 286","'Terms of service: selective conscription (2 years).","'446","'90.03906250","04597229108460032/layout.csv"
"4039","'17","'Text 287","'ARMY: 3,200.","'447","'86.08398438","04597229108460032/layout.csv"
"4040","'17","'Text 288","'3 Military Districts. 2 armd recce sqn. 6 inf, 1 AB, 1 engr coy. EQUIPMENT: RECCE: 50+: 10 M-8, 18 AML-90, 18 AML-60-7, some AML-60-20. APC: 14 M-3. MORTARS: 81mm: 30; 120mm: 15 Brandt. RL: 89mm: LRAC. RCL: 57mm: 8 M-18; 75mm: 6 M-20. AD GUNS: 20mm: 10 M-3 VDA SP.","'448","'76.22070313","04597229108460032/layout.csv"
"4041","'17","'Text 289","'AIR FORCE: 100+; no cbt ac or armed hel. TRANSPORT: 1 C-54, 2 C-130H, 2 Do-228, 3 N-2501. 1 Boeing 737-200 (VIP). LIAISON: 2 Cessna 337D, 2 Do-28D.","'449","'89.64843750","04597229108460032/layout.csv"
"4042","'17","'Section header 74","'PARAMILITARY:","'450","'29.85839844","04597229108460032/layout.csv"
"4043","'17","'Text 290","'GENDARMERIE: 900; 7 groups. PRESIDENTIAL GUARD: 200. REPUBLICAN GUARD: 1,900. NATIONAL POLICE: 1,500.","'451","'84.27734375","04597229108460032/layout.csv"
"4044","'17","'Text 291","'NIGERIA","'452","'41.77246094","04597229108460032/layout.csv"
"4045","'17","'Table 47",NA,"'453","'43.96972656","04597229108460032/layout.csv"
"4046","'17","'Text 292","'N = naira a Excl Police and Police Affairs Dept, and Internal Affairs Ministry","'454","'61.62109375","04597229108460032/layout.csv"
"4047","'17","'Table 48",NA,"'455","'52.83203125","04597229108460032/layout.csv"
"4048","'17","'Section header 75","'TOTAL ARMED FORCES:","'456","'30.39550781","04597229108460032/layout.csv"
"4049","'17","'Text 293","'ACTIVE: 94,500 (reducing). RESERVES: planned; none organized.","'457","'63.23242188","04597229108460032/layout.csv"
"4050","'17","'Text 294","'ARMY: 80,000.","'458","'67.33398438","04597229108460032/layout.csv"
"4051","'17","'List 7",NA,"'459","'83.39843750","04597229108460032/layout.csv"
"4052","'17","'Text 295 - Part of List 7","'1 armd div (2 armd, 1 mech bde).","'460","'82.42187500","04597229108460032/layout.csv"
"4053","'17","'Text 296 - Part of List 7","'1 composite div (incl 1 AB, 1 air portable, 1 amph bde).","'461","'89.99023438","04597229108460032/layout.csv"
"4054","'17","'Text 297 - Part of List 7","'2 mech div (each 3 mech bde).","'462","'80.41992188","04597229108460032/layout.csv"
"4055","'17","'Text 298 - Part of List 7","'1 AD bde.","'463","'66.21093750","04597229108460032/layout.csv"
"4056","'18","'Page number 17","'140","'464","'91.89453125","04597229108460032/layout.csv"
"4057","'18","'Title 16","'SUB-SAHARAN AFRICA","'465","'60.83984375","04597229108460032/layout.csv"
"4058","'18","'Text 299","'Div tps: each div 1 arty, 1 engr bde, 1 recce bn. EQUIPMENT: MBT: 157: 60 T-55, 97 Vickers Mk 3. LIGHT TANKS: 100 Scorpion. RECCE: 20 Saladin, 120 AML-60, 60 AML-90, 55 Fox. APC: 10 Saracen, 300 4K-7FA. TOWED ARTY: 105mm: 200 M-56; 122mm: 200 D-30/-74; 155mm: 24 FH-77B. SP ARTY: 155mm: 25 Palmaria. MORTARS: 81mm: 200. RCL: 84mm: Carl Gustav; 106mm: M-40A1. AD GUNS: 20mm: some 60; 23mm: ZU-23, 30 ZSU-23-4 SP; 40mm: L/60. SAM: 48 Blowpipe, 16 Roland.","'466","'75.63476563","04597229108460032/layout.csv"
"4059","'18","'Section header 76","'NAVY: 5,000.","'467","'60.00976563","04597229108460032/layout.csv"
"4060","'18","'Text 300","'BASES: Apapa (Lagos; HQ Western Command), Calabar (HQ Eastern Command), Warri, Port Harcourt.","'468","'68.06640625","04597229108460032/layout.csv"
"4061","'18","'Section header 77","'FRIGATES: 2:","'469","'47.16796875","04597229108460032/layout.csv"
"4062","'18","'Text 301","'1+ Aradu (Ge Meko-360) with 1 Lynx hel, 2 X 3 ASTT; plus 8 X Otomat SSM, 1 X 127mm gun. 1+ Obuma (trg) with hel deck; plus 1 x 2 102mm guns.","'470","'59.08203125","04597229108460032/layout.csv"
"4063","'18","'Section header 78","'PATROL AND COASTAL COMBATANTS: 54:","'471","'51.75781250","04597229108460032/layout.csv"
"4064","'18","'Text 302","'CORVETTES: 3:","'472","'36.66992188","04597229108460032/layout.csv"
"4065","'18","'List 8",NA,"'473","'30.49316406","04597229108460032/layout.csv"
"4066","'18","'Text 303 - Part of List 8","'2+ Erinomi (UK Vosper Mk 9) with 1 X 2 ASW mor.","'474","'66.55273438","04597229108460032/layout.csv"
"4067","'18","'Text 304 - Part of List 8","'1 Otobo (UK Vosper Mk 3) (in Italy, refitting to PCO).","'475","'69.28710938","04597229108460032/layout.csv"
"4068","'18","'Text 305 - Part of List 8","'MISSILE CRAFT: 6:","'476","'45.04394531","04597229108460032/layout.csv"
"4069","'18","'Text 306 - Part of List 8","'3 Ekpe (Ge Lürssen-57) PFM with 4x Otomat SSM.","'477","'57.76367188","04597229108460032/layout.csv"
"4070","'18","'Text 307 - Part of List 8","'3 Siri (Fr Combattante) with 2 X 2 MM-38 Exocet SSM (in France refitting).","'478","'52.44140625","04597229108460032/layout.csv"
"4071","'18","'Text 308","'PATROL, INSHORE: 45:","'479","'39.64843750","04597229108460032/layout.csv"
"4072","'18","'Text 309","'4 Makurdi (UK Brooke Marine 33-m), some 41 PCI(.","'480","'50.87890625","04597229108460032/layout.csv"
"4073","'18","'Text 310","'MINE WARFARE: 2 Ohue (mod It Lerici) MCC. AMPHIBIOUS: 2 Ambe (Ge) LST, capacity 220 tps, 5 tk.","'481","'48.63281250","04597229108460032/layout.csv"
"4074","'18","'Text 311","'SUPPORT AND MISCELLANEOUS: 7: 1 survey, 5 tugs, 1 nav trg.","'482","'43.57910156","04597229108460032/layout.csv"
"4075","'18","'Section header 79","'NAVAL AVIATION:","'483","'32.34863281","04597229108460032/layout.csv"
"4076","'18","'Text 312","'HELICOPTERS: 2 Lynx Mk 89 MR/SAR.","'484","'40.69824219","04597229108460032/layout.csv"
"4077","'18","'Table 49",NA,"'485","'38.67187500","04597229108460032/layout.csv"
"4078","'18","'Text 313","'PRESIDENTIAL FLT: 1 Boeing 727, 1 Falcon, 1 BAe 125-700, 2 Gulfstream.","'486","'37.71972656","04597229108460032/layout.csv"
"4079","'18","'Text 314","'LIGHT TPT: 3 sqn with 18 Do-28D, 18 Do-128-6.","'487","'34.64355469","04597229108460032/layout.csv"
"4080","'18","'Text 315","'HELICOPTERS: incl 4 AS-322, 4 Bo-105CB,","'488","'29.29687500","04597229108460032/layout.csv"
"4081","'18","'Text 316","'TRAINING:","'489","'32.17773438","04597229108460032/layout.csv"
"4082","'18","'Text 317","'2 SA-330.","'490","'26.44042969","04597229108460032/layout.csv"
"4083","'18","'Text 318","'AIRCRAFT: 25 Bulldog,","'491","'32.86132813","04597229108460032/layout.csv"
"4084","'18","'Text 319","'MISSILES: AAM: AA-2 Atoll.","'492","'30.68847656","04597229108460032/layout.csv"
"4085","'18","'Text 320","'HELICOPTERS: 14 Hughes 300.","'493","'34.03320313","04597229108460032/layout.csv"
"4086","'18","'Text 321","'FORCES ABROAD:","'494","'30.73730469","04597229108460032/layout.csv"
"4087","'18","'Text 322","'LIBERIA: some 5,000; contingent forms major part of ECOWAS force. SIERRA LEONE: 800. UN AND PEACE-KEEPING: ANGOLA (UNAVEM II): Observers. IRAQ/KUWAIT (UNIKOM): 7 Observers.","'495","'51.07421875","04597229108460032/layout.csv"
"4088","'18","'Section header 80","'PARAMILITARY:","'496","'29.73632813","04597229108460032/layout.csv"
"4089","'18","'Text 323","'COAST GUARD: 10 PCI<, some 60 boats. PORT SECURITY POLICE: 12,000. SECURITY AND CIVIL DEFENCE CORPS (Ministry of Internal Affairs): Police: 1 BAR 125-800 UR-416 APC; 1 Cessna 500, 3 Piper (2 Navajo, 1 Chieftain) ac, 4 Bell (2 -212, 2 -222) hel; 68 small craft, 7 hovercraft (5 AV Tiger).","'497","'43.01757813","04597229108460032/layout.csv"
"4090","'18","'Table 50",NA,"'498","'36.37695313","04597229108460032/layout.csv"
"4091","'18","'Text 324","'form part of the Army): ACTIVE: 5,200.","'499","'48.33984375","04597229108460032/layout.csv"
"4092","'18","'Section header 81","'TOTAL ARMED FORCES: (all services","'500","'25.48828125","04597229108460032/layout.csv"
"4093","'18","'Section header 82","'ARMY: 5,000.","'501","'28.05175781","04597229108460032/layout.csv"
"4094","'18","'Text 325","'1 cdo bn. 1 recce, 8 inf, 1 engr coy.","'502","'53.22265625","04597229108460032/layout.csv"
"4095","'19","'Title 17","'SUB-SAHARAN AFRICA","'503","'62.59765625","04597229108460032/layout.csv"
"4096","'19","'Page number 18","'141","'504","'90.72265625","04597229108460032/layout.csv"
"4097","'19","'Section header 83","'EQUIPMENT:","'505","'41.87011719","04597229108460032/layout.csv"
"4098","'19","'Text 326","'RECCE: 12 AML-60, 16 VBL M-11. APC: 16 M-3. MORTARS: 81mm: 8. RL: 83mm: Blindicide. ATK GUNS: 57mm: 6. AVIATION: TRANSPORT: 2 C-47, 1 Do-27Q-4. HELICOPTERS: 2 SE-3160.","'506","'88.57421875","04597229108460032/layout.csv"
"4099","'19","'Text 327","'AIR: 200; 2 cbt ac, no armed hel. COIN: 2 R-235 Guerrier. TRANSPORT: 2 BN-2, 1 N-2501, 1 Falcon 50 (VIP). LIAISON: 5 SA-316, 6 SA-342L hel.","'507","'86.32812500","04597229108460032/layout.csv"
"4100","'19","'Section header 84","'PARAMILITARY:","'508","'33.76464844","04597229108460032/layout.csv"
"4101","'19","'Text 328","'GENDARMERIE: 1,200.","'509","'34.32617188","04597229108460032/layout.csv"
"4102","'19","'Section header 85","'SENEGAL","'510","'49.41406250","04597229108460032/layout.csv"
"4103","'19","'Table 51",NA,"'511","'43.01757813","04597229108460032/layout.csv"
"4104","'19","'Text 329","'fr = francs CFA (Communauté financière africaine)","'512","'44.06738281","04597229108460032/layout.csv"
"4105","'19","'Table 52",NA,"'513","'76.46484375","04597229108460032/layout.csv"
"4106","'19","'Section header 86","'TOTAL ARMED FORCES: ACTIVE: 9,700.","'514","'39.03808594","04597229108460032/layout.csv"
