"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"952","'15","'Text 352","'Antarctica: Navy: 1 ice patrol ship. Belize: Army: 1 inf bn, 1 armd recce tp, 1 arty bty, 1 It AD tp, 1 engr sqn (part), I hel flt. RAF: 1 flt; 4 Harrier GR-3 FGA, 4 Puma hel, 1 Rapier AD det RAF Regt. Navy: 1 destroyer/- frigate (guard ship), 1 spt ship. Brunei: 1 Gurkha inf bn. Canada: Army training team. Cyprus: Army: 1 inf bn less 2 coys, 1 armd recce sqn, 1 hel flt and log support with UNFICYP (817); 1 inf bn plus 2 inf coys, 1 armd recce, 1 engr spt sqns, 1 hel flt in garrison at Sovereign Base Areas. RAF: 4,500: 1 Whirlwind sqn (incl 1 flt (4 ac) with UNFICYP), periodic dets of other ac, 1 fd sqn RAF Regt. Falkland Islands: 1 Marine det. Germany: British Army of the Rhine (BAOR): 55,000: 1 corps HQ, 4 armd divs, 1 arty div, 5th Field Force; Berlin Inf Bde: 3,100. RAF: 10,800: 2 Phantom FGR-2, 2 Buccaneer, 5 Jaguar (1 recce), 2 Harrier, 1 Wessex (tpt), 1 Bloodhound, 4 Rapier sqns, 1 fd sqn RAF Regt. Gibraltar: Army: 1 inf bn, 1 engr team, 1 arty sur- veillance tp. Navy: 1 destroyer, 1 spt ship. Hong Kong: Army: 7,100: Gurkha Field Force with 1 British, 3 Gurkha inf bns (to be 4), 1 Gurkha engr regt, 1 hel sqn, spt units. Navy: 5 Ton patrol craft, 2 SRN-6 hovercraft, 1 Marine Raiding sqn. RAF: 1 Wessex sqn. Indian Ocean (intermittent): 4 destroyers/frigates, 2 spt ships. Diego Garcia, 1 naval det.","'431","'28.54003906","04597228108459913/layout.csv"
"953","'15","'Text 353","'Para-Military Forces: Royal Ulster Constabulary: 6,950, some 3,000 reserves.","'432","'77.53906250","04597228108459913/layout.csv"
"954","'15","'Section header 22","'CANADA","'433","'66.69921875","04597228108459913/layout.csv"
"955","'15","'Text 354","'Population: 24,375,000. Military service: voluntary. Total armed forces: 79,497 (10,480 women). Estimated GDP 1980: $US 242.1 bn. Defence expenditure 1981-82: $Can 5.91 bn ($US 4.99 bn); NATO definition not available. $US 1 = $Can 1.18 (1981), $Can 1.19 (1980). Army (Land Forces): 13,000.* Mobile Command (about 19,000 land and air).t 2 bde gps each comprising: 1 armd regt, 3 inf bns, 1 arty regt (2 close spt, 1 AD btys), 1 engr regt, spt units.","'434","'33.27636719","04597228108459913/layout.csv"
"956","'15","'Footer 2","'* The Canadian Armed Forces were unified in 1968. Of the total strength, some 46,000 are not identified by service.","'435","'38.76953125","04597228108459913/layout.csv"
"957","'16","'Page number 15","'30","'436","'94.58007813","04597228108459913/layout.csv"
"958","'16","'Header 15","'NATO","'437","'82.61718750","04597228108459913/layout.csv"
"959","'16","'List 20",NA,"'438","'25.83007813","04597228108459913/layout.csv"
"960","'16","'Text 355 - Part of List 20","'1 special service force comprising:","'439","'60.49804688","04597228108459913/layout.csv"
"961","'16","'Text 356 - Part of List 20","'1 armd regt, 1 inf bn, 1 AB regt, 1 arty regt, 1 engr regt, spt units.","'440","'82.17773438","04597228108459913/layout.csv"
"962","'16","'Text 357 - Part of List 20","'1 mech bde gp (under command Canadian Forces, Europe) comprising:","'441","'71.87500000","04597228108459913/layout.csv"
"963","'16","'Text 358 - Part of List 20","'1 armd regt, 2 mech inf bns, 1 med SP arty, 1 mech engr regts, spt units, 1 It hel sqn.","'442","'80.37109375","04597228108459913/layout.csv"
"964","'16","'Text 359 - Part of List 20","'114 Leopard C-1 med tks; 100 Lynx, 177 Cougar AFV; 955 M-113, 243 Grizzly APC; 55 105mm pack, 159 105mm how, 50 M-109 155mm SP how; 810 Carl Gustav 84mm RCL; 149 TOW ATGW; 10 40mm AA guns; 113 Blowpipe SAM. (On order: 150 Cougar, Grizzly APC.)","'443","'97.94921875","04597228108459913/layout.csv"
"965","'16","'Text 360","'RESERVES: about 15,500 Militia; 100 combat arms units plus spt units (all in Mobile Command), plus 1,560 in Communications Reserves.","'444","'94.43359375","04597228108459913/layout.csv"
"966","'16","'List 21",NA,"'445","'26.53808594","04597228108459913/layout.csv"
"967","'16","'Text 361 - Part of List 21","'Navy (Maritime); 5,500.* Maritime Command (about 9,300).","'446","'31.73828125","04597228108459913/layout.csv"
"968","'16","'Text 362 - Part of List 21","'3 Oberon submarines.","'447","'85.83984375","04597228108459913/layout.csv"
"969","'16","'Text 363 - Part of List 21","'4 DD280 ASW hel destroyers, each with 2 Sea King hel and 2 quad Sea Sparrow SAM.","'448","'95.31250000","04597228108459913/layout.csv"
"970","'16","'Text 364 - Part of List 21","'19 ASW frigates (2 Annapolis with 1 hel; 4 Mac- kenzie, 4 Improved Restigouche with ASROC; 6 St Laurent with 1 hel; 3 Restigouche in reserve).","'449","'97.36328125","04597228108459913/layout.csv"
"971","'16","'Text 365 - Part of List 21","'3 replenishment spt ships (2 with 3 Sea King hel each).","'450","'96.28906250","04597228108459913/layout.csv"
"972","'16","'Text 366 - Part of List 21","'6 coastal patrol ships (trg).","'451","'85.69335938","04597228108459913/layout.csv"
"973","'16","'Text 367 - Part of List 21","'6 small patrol craft.","'452","'60.83984375","04597228108459913/layout.csv"
"974","'16","'Text 368 - Part of List 21","'(On order: 6 destroyers).","'453","'77.05078125","04597228108459913/layout.csv"
"975","'16","'Text 369 - Part of List 21","'DEPLOYMENT:","'454","'63.96484375","04597228108459913/layout.csv"
"976","'16","'Text 370 - Part of List 21","'Atlantic: 3 subs, 13 surface (1 in reserve), 2 replen- ishment spt ships with 1 hel.","'455","'92.72460938","04597228108459913/layout.csv"
"977","'16","'Text 371 - Part of List 21","'Pacific: 10 surface (2 in reserve), 1 replenishment spt ship.","'456","'87.54882813","04597228108459913/layout.csv"
"978","'16","'Text 372 - Part of List 21","'Bases: Halifax, Esquimalt.","'457","'76.07421875","04597228108459913/layout.csv"
"979","'16","'Text 373 - Part of List 21","'RESERVES: about 3,250.","'458","'86.91406250","04597228108459913/layout.csv"
"980","'16","'Text 374 - Part of List 21","'Air Force (Air): 15,300;* some 247 combat air- craft.","'459","'91.35742188","04597228108459913/layout.csv"
"981","'16","'Text 375 - Part of List 21","'Air Command (23,000).","'460","'75.83007813","04597228108459913/layout.csv"
"982","'16","'Text 376 - Part of List 21","'1 Air Group (1 CAG):","'461","'70.89843750","04597228108459913/layout.csv"
"983","'16","'Text 377 - Part of List 21","'3 fighter sqns with 42 CF-104/CF-104D. 1 hel sqn with 11 CH-136 (Kiowa).","'462","'83.98437500","04597228108459913/layout.csv"
"984","'16","'Text 378 - Part of List 21","'1 Tactical Air Group (10 TAG):","'463","'84.71679688","04597228108459913/layout.csv"
"985","'16","'Text 379 - Part of List 21","'2 fighter sqns with 20 CF-116 (F-5A), 4 CF-116D (F-5D).","'464","'91.45507813","04597228108459913/layout.csv"
"986","'16","'Text 380 - Part of List 21","'6 hel sqns with 31 CH-135 (UH-1N), 36 CH-136, 8 CH-147 (Chinook).","'465","'93.11523438","04597228108459913/layout.csv"
"987","'16","'Text 381 - Part of List 21","'Air Defence Group (NORAD-assigned):","'466","'82.22656250","04597228108459913/layout.csv"
"988","'16","'Text 382 - Part of List 21","'3 AWX sqns and 1 OCU with 54 CF-101 Voodoo, 18 CT-133 (Silver Star).","'467","'91.50390625","04597228108459913/layout.csv"
"989","'16","'Text 383 - Part of List 21","'1 EW sqn with 7 CF-100 (to retire end-1981), 3 CC-117 (Falcon 20, to be 6 end-1981); 16 CT-133.","'468","'93.55468750","04597228108459913/layout.csv"
"990","'16","'Text 384 - Part of List 21","'4 main, 17 auxiliary sites of Distant Early Warning (DEW) Line.","'469","'94.58007813","04597228108459913/layout.csv"
"991","'16","'List 22",NA,"'470","'45.50781250","04597228108459913/layout.csv"
"992","'16","'Text 385 - Part of List 22","'24 long-range radar sites (CADIN/Pine Tree Line).","'471","'76.07421875","04597228108459913/layout.csv"
"993","'16","'Text 386 - Part of List 22","'Maritime Air Group:","'472","'55.17578125","04597228108459913/layout.csv"
"994","'16","'Text 387 - Part of List 22","'3 maritime patrol sqns, 1 trg and 1 testing sqn with 17 CP-140 Aurora, 10 CF-107 Argus (being replaced by CP-140).","'473","'90.82031250","04597228108459913/layout.csv"
"995","'16","'Text 388 - Part of List 22","'1 MR, 1 trg and 1 reserve sqns with 15 CP-121 Tracker.","'474","'91.60156250","04597228108459913/layout.csv"
"996","'16","'Text 389 - Part of List 22","'2 ASW hel sqns and 1 trg sqn with 35 CH-124 (Sea King).","'475","'91.40625000","04597228108459913/layout.csv"
"997","'16","'Text 390 - Part of List 22","'2 utility sqns with 9 T-33, 3 CP-121 ac and 2 CH-135 hel.","'476","'89.30664063","04597228108459913/layout.csv"
"998","'16","'Text 391 - Part of List 22","'Air Transport Group:","'477","'76.70898438","04597228108459913/layout.csv"
"999","'16","'Text 392 - Part of List 22","'4 tpt sqns: 2 with 24 CC-130E/H; 1 with 5 CC-137 (Boeing 707); 1 with 4 CC-117, 7 CC-109 Cosmopolitan, 2 CC-132 (DHC-7R).","'478","'88.81835938","04597228108459913/layout.csv"
"1000","'16","'Text 393 - Part of List 22","'4 tpt/SAR sqns with 11 CC-115 (DHC-5), 8 CC-138 (DHC-6) ac, 3 CH-113 Labrador, 7 CH-113A Voyageur, 3 CH-135 (Twin Huey) hel.","'479","'90.86914063","04597228108459913/layout.csv"
"1001","'16","'Text 394 - Part of List 22","'1 SAR unit with 3 CH-113 Labrador.","'480","'80.27343750","04597228108459913/layout.csv"
"1002","'16","'Text 395 - Part of List 22","'4 base flts with 1 CC-129 (C-47), 9 CH-118 Iroquois, 2 CH-135.","'481","'90.38085938","04597228108459913/layout.csv"
"1003","'16","'Text 396 - Part of List 22","'3 trg sqns: 1 with 14 CF-116 (F-5A), 21 CF-116D (F-5D); 1 with 10 CF-104, 10 CF-104D; 1 with 4 CT-114C Tutor, 4 CC-130E; 5 CC-129 (to retire 1981), 2 CT-133.","'482","'91.65039063","04597228108459913/layout.csv"
"1004","'16","'Text 397 - Part of List 22","'2 schools: 1 with 21 CT-134 (Musketeer) ac, 13 CH-136 hel; 1 with 122 CT-114.","'483","'83.64257813","04597228108459913/layout.csv"
"1005","'16","'Text 398 - Part of List 22","'1 test unit with 3 CF-104, 4 CF-116, 4 CT-133 ac; 2 CH-135, 1 CH-136 hel.","'484","'80.61523438","04597228108459913/layout.csv"
"1006","'16","'Text 399 - Part of List 22","'(On order: 113 CF-18A, 25 CF-18B Hornet fighters; 21 CT-134 ac; 14 CH-139 (Bell 206B Jet Ranger).)","'485","'83.05664063","04597228108459913/layout.csv"
"1007","'16","'Text 400","'RESERVES: Air Reserve Group; 2 wings with 22 CSR-123 (DHC-3 Otter) ac, 3 CH-136 hel.","'486","'83.05664063","04597228108459913/layout.csv"
"1008","'16","'Text 401","'Forces Abroad:","'487","'39.33105469","04597228108459913/layout.csv"
"1009","'16","'Text 402","'Europe: One mech bde gp of 3,000 with 59 Leopard med tks, 375 M-113 APC/recce, 24 M-109 155mm SP how, 40 TOW ATGW, 50 40mm AA guns, 70 Blowpipe SAM, hel. (2,500 additional tps in Canada as reinforcements.) 1 Air Group: 764: 3 fighter sqns with 42 CF- 104/CF-104D; 1 hel sqn with 11 CH-136 hel; 2 CC-132, 4 CT-133 liaison ac. Cyprus: (UNFICYP): 515.","'488","'87.98828125","04597228108459913/layout.csv"
"1010","'16","'Text 403","'* The Canadian Armed Forces were unified in 1968. Of the total strength, some 46,000 are not identified by service. t Mobile Command commands army combat forces, and Maritime Command all naval forces. Air Command commands all air forces, but Maritime Command has operational control of maritime air forces. Mobile com- mand has operational control of 10 TAG. HQ 4 ATAF in Europe has operational control of 1 CAG. There are also a Communications Command and a Canadian Forces Training System.","'489","'54.29687500","04597228108459913/layout.csv"
"1011","'17","'Header 16","'NATO","'490","'78.12500000","04597228108459913/layout.csv"
"1012","'17","'Page number 16","'31","'491","'89.74609375","04597228108459913/layout.csv"
"1013","'17","'Text 404","'Syria/Israel: (UNDOF): 220.","'492","'26.17187500","04597228108459913/layout.csv"
"1014","'17","'Text 405","'Other Middle East: (UNTSO): 20.","'493","'28.24707031","04597228108459913/layout.csv"
"1015","'17","'Text 406","'Para-Military Forces: Coast Guard: 18 icebreakers, 13 patrol craft, 2 DHC-7R ac, 35 hel; 3 SRN 5/6 hovercraft.","'494","'47.16796875","04597228108459913/layout.csv"
"1016","'17","'Title 7","'DENMARK","'495","'60.83984375","04597228108459913/layout.csv"
"1017","'17","'Text 407","'Population: 5,146,000. Military service: 9 months. Total armed forces: 32,600 (500 women; 11,000 conscripts). Estimated GDP 1981: $58.1 bn. Defence expenditure 1981: kr 10.05 bn ($1.53 bn); NATO definition $1.52 bn. $1 = 6.56 kroner (1981), 5.91 kroner (1980).","'496","'54.49218750","04597228108459913/layout.csv"
"1018","'17","'Text 408","'Army: 19,300 (7,700 conscripts); being reduced.","'497","'41.67480469","04597228108459913/layout.csv"
"1019","'17","'List 23",NA,"'498","'52.05078125","04597228108459913/layout.csv"
"1020","'17","'Text 409 - Part of List 23","'3 mech inf bdes, each with 1 tk, 2 mech, 1 arty bns, 1 recce sqn, 1 engr coy, spt units.","'499","'49.80468750","04597228108459913/layout.csv"
"1021","'17","'Text 410 - Part of List 23","'2 mech inf bdes, each with 1 tk, 2 mech, 1 arty bns, 1 engr coy, spt units.","'500","'50.09765625","04597228108459913/layout.csv"
"1022","'17","'Text 411 - Part of List 23","'1 indep recce bn.","'501","'33.42285156","04597228108459913/layout.csv"
"1023","'17","'Text 412","'Some indep mot inf bns.","'502","'39.08691406","04597228108459913/layout.csv"
"1024","'17","'Text 413","'120 Leopard I, 60 Centurion med, 20 M-41 It tks; 650 M-113, M-106 mortar-armed APC; 24 155mm guns; 144 105mm, 96 155mm, 12 M-115 203mm how; 72 M-109 155mm SP how; 81mm, 120mm mor; 252 106mm RCL; LAW RL; TOW ATGW; 224 L/60 and L/70 40mm AA guns; Hamlet (Redeye) SAM; 15 Saab T-17 It ac; 12 Hughes 500A hel.","'503","'67.04101563","04597228108459913/layout.csv"
"1025","'17","'Text 414","'(On order: 84mm Carl Gustav RCL; 840 TOW ATGW.)","'504","'44.84863281","04597228108459913/layout.csv"
"1026","'17","'Text 415","'RESERVES: 5,000 Augmentation Force, subject to immediate recall; 41,000 Field Army Reserve, comprising 12,000 Covering Force Reserve (to bring units to war strength and add 1 mech bn to each bde) and 29,000 to provide combat and log support; 24,000 Regional Defence Force, (being reorganized into Regimental Combat Teams), with 21 inf, 2 tk, 7 arty bns, ATK sqns, spt units; 56,500 Army Home Guard (12,000 women).","'505","'90.42968750","04597228108459913/layout.csv"
"1027","'17","'Text 416","'Navy: 5,700 (1,400 conscripts).","'506","'48.73046875","04597228108459913/layout.csv"
"1028","'17","'Figure 4",NA,"'507","'27.56347656","04597228108459913/layout.csv"
"1029","'17","'List 24",NA,"'508","'63.08593750","04597228108459913/layout.csv"
"1030","'17","'Text 417 - Part of List 24","'6 submarines: 2 Narhvalen, 4 Delfinen (1 to retire in 1981).","'509","'89.84375000","04597228108459913/layout.csv"
"1031","'17","'Text 418 - Part of List 24","'5 frigates with 8 Harpoon SSM, Sea Sparrow SAM: 2 Peder Skram, 3 Niels Juel.","'510","'89.06250000","04597228108459913/layout.csv"
"1032","'17","'Text 419 - Part of List 24","'5 Hvidbjornen fishery-protection frigates, each with 1 hel.","'511","'88.86718750","04597228108459913/layout.csv"
"1033","'17","'Text 420 - Part of List 24","'10 Willemoes FAC(M) with Harpoon SSM.","'512","'69.77539063","04597228108459913/layout.csv"
"1034","'17","'Text 421 - Part of List 24","'6 Soloven FAC(T) (some in reserve).","'513","'76.46484375","04597228108459913/layout.csv"
"1035","'17","'Text 422 - Part of List 24","'22 large patrol craft: 8 Daphne, 3 Agdleq, 2 Maagen, 9 Barso.","'514","'89.79492188","04597228108459913/layout.csv"
"1036","'17","'Text 423 - Part of List 24","'28 coastal patrol craft(.","'515","'79.88281250","04597228108459913/layout.csv"
"1037","'17","'Text 424 - Part of List 24","'7 minelayers: 4 Falster, 2 Lindormen, 1 Lange- land (to retire 1983).","'516","'89.89257813","04597228108459913/layout.csv"
"1038","'17","'Text 425","'6 ex-US Type 60 coastal minesweepers. Coastal defence unit: 8 Alouette III, 7 Lynx hel. (On order: 4 Type 210 submarines, 15 Harpoon SSM, Sea Sparrow SAM, 1 Lynx hel.) Bases: Copenhagen, Korsor, Frederikshavn. RESERVES: 4,000; Navy Home Guard 4,900. 20 coastal patrol craft.","'517","'30.73730469","04597228108459913/layout.csv"
"1039","'17","'List 25",NA,"'518","'51.26953125","04597228108459913/layout.csv"
"1040","'17","'Text 426 - Part of List 25","'Air Force: 7,600 (1,900 conscripts); 116 combat aircraft.","'519","'86.42578125","04597228108459913/layout.csv"
"1041","'17","'Text 427 - Part of List 25","'3 FGA sqns: 1 with 20 F-35XD Draken, 1 with 20 F-100D/F, 1 with 20 F-16.","'520","'87.10937500","04597228108459913/layout.csv"
"1042","'17","'Text 428 - Part of List 25","'2 interceptor sqns each with 20 F-104G.","'521","'76.75781250","04597228108459913/layout.csv"
"1043","'17","'Text 429 - Part of List 25","'1 recce sqn with 16 RF-35XD Draken.","'522","'69.53125000","04597228108459913/layout.csv"
"1044","'17","'Text 430 - Part of List 25","'I tpt sqn with 3 C-47, 3 C-130H.","'523","'68.60351563","04597228108459913/layout.csv"
"1045","'17","'Text 431 - Part of List 25","'1 SAR sqn with 8 S-61A hel.","'524","'59.08203125","04597228108459913/layout.csv"
"1046","'17","'Text 432 - Part of List 25","'Trainers: F-16B, TF-35XD Draken, 16 Saab T-17.","'525","'82.27539063","04597228108459913/layout.csv"
"1047","'17","'Text 433 - Part of List 25","'2 SAM bns: 1 with 36 Nike Hercules, 1 with 24 Improved HAWK. AAM: Sidewinder. ASM: Bullpup. (On order: 34 F-16A/B fighters, 10 Gulfstream III MR/lt tpt ac.)","'526","'30.61523438","04597228108459913/layout.csv"
"1048","'17","'Text 434","'RESERVES: 7,500; Air Force Home Guard 11,900.","'527","'56.88476563","04597228108459913/layout.csv"
"1049","'17","'Text 435","'Forces Abroad: Cyprus (UNFICYP): 1 bn (365).","'528","'73.58398438","04597228108459913/layout.csv"
